id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,country
,Sironko,7040100,8,190,6.333333,1.263158,6.315789,4,12,2015-01--14,2015-07--23,2
,Sironko,7040101,8,189,6.3,1.269841,6.349206,4,11,2015-01--15,2015-07--23,2
,Sironko,7040102,9,190,6.333333,1.421053,7.105263,4,13,2015-01--20,2015-07--29,2
,Sironko,7040103,8,190,6.333333,1.263158,6.315789,4,12,2015-01--14,2015-07--23,2
,Sironko,7040104,10,192,6.4,1.5625,7.8125,4,13,2015-01--20,2015-07--31,2
,Sironko,7040105,4,106,3.533333,1.132075,5.660377,3,7,2015-04--07,2015-07--22,2
,Sironko,7040106,7,190,6.333333,1.105263,5.526316,4,8,2015-01--15,2015-07--24,2
,Sironko,7040107,8,190,6.333333,1.263158,6.315789,4,12,2015-01--14,2015-07--23,2
,Sironko,7040108,8,190,6.333333,1.263158,6.315789,4,12,2015-01--14,2015-07--23,2
,Sironko,7040109,7,190,6.333333,1.105263,5.526316,4,11,2015-01--20,2015-07--29,2
,Sironko,7040111,4,113,3.766667,1.061947,5.309734,3,7,2015-04--02,2015-07--24,2
,Sironko,7040112,4,113,3.766667,1.061947,5.309734,3,6,2015-04--02,2015-07--24,2
,Sironko,7040113,4.5,113,3.766667,1.19469,5.973451,3,7,2015-04--02,2015-07--24,2
,Sironko,7040115,6,184,6.133333,0.9782609,4.891304,5,10,2015-01--24,2015-08--10,2
,Sironko,7040116,9,185,6.166667,1.45946,7.297297,4,13,2015-01--23,2015-07--27,2
,Sironko,7040117,8,188,6.266667,1.276596,6.382978,4,12,2015-01--24,2015-07--31,2
,Sironko,7040118,7,188,6.266667,1.117021,5.585106,4,10,2015-01--24,2015-07--31,2
,Sironko,7040119,8,191,6.366667,1.256544,6.282722,4,12,2015-01--21,2015-07--31,2
,Sironko,7040120,7,185,6.166667,1.135135,5.675676,4,10,2015-01--23,2015-07--27,2
,Sironko,7040121,6,173,5.766667,1.040462,5.202312,4,10,2015-01--30,2015-07--22,2
,Sironko,7040122,7,175,5.833333,1.2,6,4,11,2015-01--30,2015-07--24,2
,Sironko,7040123,9,185,6.166667,1.45946,7.297297,5,13,2015-01--23,2015-08--10,2
,Sironko,7040124,3,59,1.966667,1.525424,7.627118,2,7,2015-05--04,2015-07--02,2
,Sironko,7040125,5,128,4.266667,1.171875,5.859375,3,8,2015-02--24,2015-07--02,2
,Sironko,7040126,3,108,3.6,0.8333334,4.166667,2,5,2015-05--04,2015-08--20,2
,Sironko,7040127,8,182,6.066667,1.318681,6.593407,4,12,2015-02--19,2015-08--20,2
,Sironko,7040128,8,179,5.966667,1.340782,6.703911,4,12,2015-02--21,2015-08--19,2
,Sironko,7040129,6,180,6,1,5,4,10,2015-02--21,2015-08--20,2
,Sironko,7040130,3,55,1.833333,1.636364,8.181818,2,5,2015-05--07,2015-07--01,2
,Sironko,7040131,3,55,1.833333,1.636364,8.181818,2,5,2015-05--07,2015-07--01,2
,Sironko,7040132,5,125,4.166667,1.2,6,3,9,2015-02--25,2015-06--30,2
,Sironko,7040133,5,125,4.166667,1.2,6,3,9,2015-02--25,2015-06--30,2
,Sironko,7040134,6,124,4.133333,1.451613,7.258065,3,10,2015-02--26,2015-06--30,2
,Sironko,7040135,9,176,5.866667,1.534091,7.670455,4,13,2015-02--23,2015-08--18,2
,Sironko,7040136,8,176,5.866667,1.363636,6.818182,4,12,2015-02--23,2015-08--18,2
,Sironko,7040138,8,176,5.866667,1.363636,6.818182,4,12,2015-02--23,2015-08--18,2
,Sironko,7040139,8,176,5.866667,1.363636,6.818182,4,12,2015-02--23,2015-08--18,2
,Sironko,7040140,10,176,5.866667,1.704545,8.522727,4,14,2015-02--23,2015-08--18,2
,Sironko,7040141,8,176,5.866667,1.363636,6.818182,4,12,2015-02--23,2015-08--18,2
,Sironko,7040142,9,178,5.933333,1.516854,7.58427,4,13,2015-02--21,2015-08--18,2
,Sironko,7040143,6,105,3.5,1.714286,8.571428,3,9,2015-05--05,2015-08--18,2
,Sironko,7040145,3,54,1.8,1.666667,8.333334,2,5,2015-05--07,2015-06--30,2
,Sironko,7040146,3,55,1.833333,1.636364,8.181818,2,6,2015-05--07,2015-07--01,2
,Sironko,7040147,3,55,1.833333,1.636364,8.181818,2,5,2015-05--07,2015-07--01,2
,Sironko,7040148,3,55,1.833333,1.636364,8.181818,2,7,2015-05--07,2015-07--01,2
,Sironko,7040149,6,132,4.4,1.363636,6.818182,3,10,2015-02--17,2015-06--29,2
,Sironko,7040151,6,132,4.4,1.363636,6.818182,3,10,2015-02--17,2015-06--29,2
,Sironko,7040154,9,185,6.166667,1.45946,7.297297,4,13,2015-02--17,2015-08--21,2
,Sironko,7040155,7,178,5.933333,1.179775,5.898876,4,11,2015-02--24,2015-08--21,2
,Sironko,7040156,5,124,4.133333,1.209677,6.048388,3,9,2015-02--25,2015-06--29,2
,Sironko,7040158,6,132,4.4,1.363636,6.818182,3,10,2015-02--17,2015-06--29,2
,Sironko,7040159,8,185,6.166667,1.297297,6.486487,4,12,2015-02--17,2015-08--21,2
,Sironko,7040160,7,185,6.166667,1.135135,5.675676,4,11,2015-02--17,2015-08--21,2
,Sironko,7040161,9,185,6.166667,1.45946,7.297297,4,13,2015-02--17,2015-08--21,2
,Sironko,7040162,6,132,4.4,1.363636,6.818182,3,10,2015-02--17,2015-06--29,2
,Sironko,7040163,6,124,4.133333,1.451613,7.258065,3,10,2015-02--25,2015-06--29,2
,Sironko,7040164,8,179,5.966667,1.340782,6.703911,4,12,2015-02--24,2015-08--22,2
,Sironko,7040165,8,179,5.966667,1.340782,6.703911,4,12,2015-02--24,2015-08--22,2
,Sironko,7040166,9,184,6.133333,1.467391,7.336957,4,13,2015-02--19,2015-08--22,2
,Sironko,7040167,10,184,6.133333,1.630435,8.152174,4,14,2015-02--19,2015-08--22,2
,Sironko,7040168,6,123,4.1,1.463415,7.317073,3,10,2015-02--19,2015-06--22,2
,Sironko,7040169,7,183,6.1,1.147541,5.737705,4,11,2015-02--18,2015-08--20,2
,Sironko,7040170,8,125,4.166667,1.92,9.6,3,12,2015-02--18,2015-06--23,2
,Sironko,7040171,7,184,6.133333,1.141304,5.706522,4,11,2015-02--18,2015-08--21,2
,Sironko,7040172,7,183,6.1,1.147541,5.737705,4,11,2015-02--18,2015-08--20,2
,Sironko,7040173,3,54,1.8,1.666667,8.333334,2,5,2015-05--07,2015-06--30,2
,Sironko,7040174,6,124,4.133333,1.451613,7.258065,3,10,2015-02--26,2015-06--30,2
,Sironko,7040175,3,55,1.833333,1.636364,8.181818,2,5,2015-05--07,2015-07--01,2
,Sironko,7040176,9,182,6.066667,1.483516,7.417583,5,13,2015-02--11,2015-08--14,2
,Sironko,7040177,10,181,6.033333,1.657459,8.287292,4,14,2015-02--12,2015-08--12,2
,Sironko,7040178,10,181,6.033333,1.657459,8.287292,4,14,2015-02--12,2015-08--12,2
,Sironko,7040179,6,130,4.333333,1.384615,6.923077,5,14,2015-02--12,2015-08--12,2
,Sironko,7040180,10,182,6.066667,1.648352,8.241758,4,14,2015-02--11,2015-08--12,2
,Sironko,7040181,10,182,6.066667,1.648352,8.241758,5,14,2015-02--11,2015-08--22,2
,Sironko,7040182,8,180,6,1.333333,6.666667,3,12,2015-02--13,2015-08--12,2
,Sironko,7040183,3,129,4.3,0.6976744,3.488372,2,7,2015-02--14,2015-06--23,2
,Sironko,7040184,8,182,6.066667,1.318681,6.593407,3,12,2015-02--12,2015-08--13,2
,Sironko,7040185,10,182,6.066667,1.648352,8.241758,4,14,2015-02--12,2015-08--13,2
,Sironko,7040186,11,182,6.066667,1.813187,9.065934,4,15,2015-02--12,2015-08--13,2
,Sironko,7040187,11,181,6.033333,1.823204,9.116022,5,15,2015-02--13,2015-08--14,2
,Sironko,7040188,7,115,3.833333,1.826087,9.130435,4,11,2015-02--13,2015-08--13,2
,Sironko,7040189,,,,,,1,0,2015-02--13,2015-02--13,2
,Sironko,7040190,,,,,,1,0,2015-02--13,2015-02--13,2
,Sironko,7040191,7,131,4.366667,1.603053,8.015266,5,15,2015-02--13,2015-08--14,2
,Sironko,7040192,11,181,6.033333,1.823204,9.116022,4,15,2015-02--14,2015-08--14,2
,Sironko,7040193,,,,,,1,0,2015-04--13,2015-04--13,2
,Sironko,7040194,11,184,6.133333,1.793478,8.967391,4,15,2015-02--11,2015-08--14,2
,Sironko,7040195,9,184,6.133333,1.467391,7.336957,4,13,2015-02--11,2015-08--14,2
,Sironko,7040196,5,132,4.4,1.136364,5.681818,5,13,2015-02--11,2015-08--14,2
,Sironko,7040197,10,184,6.133333,1.630435,8.152174,4,14,2015-02--11,2015-08--14,2
,Sironko,7040198,10,183,6.1,1.639344,8.196722,4,14,2015-02--11,2015-08--13,2
,Sironko,7040199,6,131,4.366667,1.374046,6.870229,3,10,2015-02--11,2015-06--22,2
,Sironko,7040200,2,69,2.3,0.8695652,4.347826,4,10,2015-02--10,2015-06--22,2
,Sironko,7040201,6,131,4.366667,1.374046,6.870229,3,10,2015-02--11,2015-06--22,2
,Sironko,7040202,6,132,4.4,1.363636,6.818182,3,10,2015-02--10,2015-06--22,2
,Sironko,7040203,6,132,4.4,1.363636,6.818182,4,10,2015-02--10,2015-07--03,2
,Sironko,7040204,6,132,4.4,1.363636,6.818182,3,10,2015-02--10,2015-06--22,2
,Sironko,7040205,6,131,4.366667,1.374046,6.870229,3,10,2015-02--11,2015-06--22,2
,Sironko,7040206,4,73,2.433333,1.643836,8.219177,6,10,2015-02--09,2015-07--02,2
,Sironko,7040207,6,133,4.433333,1.353383,6.766917,4,10,2015-02--09,2015-07--03,2
,Sironko,7040208,6,133,4.433333,1.353383,6.766917,4,10,2015-02--10,2015-06--24,2
,Sironko,7040210,6,133,4.433333,1.353383,6.766917,4,10,2015-02--10,2015-07--03,2
,Sironko,7040211,6,133,4.433333,1.353383,6.766917,4,10,2015-02--10,2015-08--15,2
,Sironko,7040212,4,72,2.4,1.666667,8.333333,5,10,2015-02--10,2015-07--03,2
,Sironko,7040213,6,132,4.4,1.363636,6.818182,3,10,2015-02--11,2015-06--23,2
,Sironko,7040214,6,133,4.433333,1.353383,6.766917,3,10,2015-02--10,2015-06--23,2
,Sironko,7040215,2,70,2.333333,0.8571429,4.285714,4,10,2015-02--10,2015-06--23,2
,Sironko,7040216,10,190,6.333333,1.578947,7.894736,4,14,2015-02--10,2015-08--19,2
,Sironko,7040217,6,127,4.233333,1.417323,7.086615,5,14,2015-02--10,2015-08--19,2
,Sironko,7040218,10,190,6.333333,1.578947,7.894736,4,14,2015-02--10,2015-08--19,2
,Sironko,7040219,10,190,6.333333,1.578947,7.894736,4,14,2015-02--10,2015-08--19,2
,Sironko,7040220,6,134,4.466667,1.343284,6.716418,5,14,2015-02--10,2015-08--19,2
,Sironko,7040221,6,125,4.166667,1.44,7.2,5,14,2015-02--11,2015-08--20,2
,Sironko,7040222,6,126,4.2,1.428571,7.142858,6,14,2015-02--10,2015-08--20,2
,Sironko,7040223,10,190,6.333333,1.578947,7.894736,4,14,2015-02--11,2015-08--20,2
,Sironko,7040224,10,190,6.333333,1.578947,7.894736,4,14,2015-02--11,2015-08--20,2
,Sironko,7040225,10,192,6.4,1.5625,7.8125,4,14,2015-02--09,2015-08--20,2
,Sironko,7040226,10,194,6.466667,1.546392,7.731958,4,14,2015-02--09,2015-08--22,2
,Sironko,7040227,10,194,6.466667,1.546392,7.731958,4,14,2015-02--09,2015-08--22,2
,Sironko,7040228,2,72,2.4,0.8333333,4.166667,6,14,2015-02--09,2015-08--22,2
,Sironko,7040229,6,138,4.6,1.304348,6.521739,5,14,2015-02--07,2015-08--22,2
,Sironko,7040230,10,193,6.433333,1.554404,7.772021,4,14,2015-02--10,2015-08--22,2
,Sironko,7040231,10,192,6.4,1.5625,7.8125,4,14,2015-02--10,2015-08--21,2
,Sironko,7040232,6,129,4.3,1.395349,6.976744,5,14,2015-02--09,2015-08--21,2
,Sironko,7040233,10,192,6.4,1.5625,7.8125,4,14,2015-02--10,2015-08--21,2
,Sironko,7040234,6,128,4.266667,1.40625,7.03125,5,14,2015-02--09,2015-08--20,2
,Sironko,7040235,8,132,4.4,1.818182,9.090909,5,14,2015-02--09,2015-08--21,2
,Sironko,7040236,4,137,4.566667,0.8759124,4.379562,3,8,2015-02--09,2015-06--26,2
,Sironko,7040237,4,79,2.633333,1.518987,7.594936,4,10,2015-02--07,2015-06--26,2
,Sironko,7040238,6,139,4.633333,1.294964,6.47482,3,10,2015-02--07,2015-06--26,2
,Sironko,7040239,4,139,4.633333,0.8633094,4.316547,3,8,2015-02--07,2015-06--26,2
,Sironko,7040240,5,139,4.633333,1.079137,5.395684,3,9,2015-02--07,2015-06--26,2
,Sironko,7040241,5,140,4.666667,1.071429,5.357143,3,9,2015-02--07,2015-06--27,2
,Sironko,7040242,6,141,4.7,1.276596,6.382979,3,10,2015-02--06,2015-06--27,2
,Sironko,7040243,6,141,4.7,1.276596,6.382979,3,10,2015-02--06,2015-06--27,2
,Sironko,7040247,4,81,2.7,1.481481,7.407407,4,10,2015-02--06,2015-06--27,2
,Sironko,7040248,8,145,4.833333,1.655172,8.275862,3,12,2015-02--04,2015-06--29,2
,Sironko,7040249,8,145,4.833333,1.655172,8.275862,3,12,2015-02--04,2015-06--29,2
,Sironko,7040250,,,,,,1,0,2015-02--06,2015-02--06,2
,Sironko,7040251,8,143,4.766667,1.678322,8.391608,3,12,2015-02--06,2015-06--29,2
,Sironko,7040252,4,83,2.766667,1.445783,7.228916,4,12,2015-02--04,2015-06--29,2
,Sironko,7040253,8,144,4.8,1.666667,8.333333,3,12,2015-02--06,2015-06--30,2
,Sironko,7040254,4,82,2.733333,1.463415,7.317073,4,12,2015-02--06,2015-06--30,2
,Sironko,7040255,8,145,4.833333,1.655172,8.275862,3,12,2015-02--05,2015-06--30,2
,Sironko,7040256,8,146,4.866667,1.643836,8.219177,3,12,2015-02--05,2015-07--01,2
,Sironko,7040257,8,146,4.866667,1.643836,8.219177,3,12,2015-02--05,2015-07--01,2
,Sironko,7040258,8,146,4.866667,1.643836,8.219177,3,12,2015-02--05,2015-07--01,2
,Sironko,7040259,8,147,4.9,1.632653,8.163265,3,12,2015-02--04,2015-07--01,2
,Sironko,7040260,8,147,4.9,1.632653,8.163265,4,12,2015-02--04,2015-07--04,2
,Sironko,7040261,8,148,4.933333,1.621622,8.108109,3,12,2015-02--04,2015-07--02,2
,Sironko,7040262,8,148,4.933333,1.621622,8.108109,3,12,2015-02--04,2015-07--02,2
,Sironko,7040263,8,147,4.9,1.632653,8.163265,3,12,2015-02--05,2015-07--02,2
,Sironko,7040264,8,147,4.9,1.632653,8.163265,4,12,2015-02--05,2015-07--04,2
,Sironko,7040265,4,81,2.7,1.481481,7.407407,6,12,2015-02--12,2015-08--15,2
,Sironko,7040266,4,76,2.533333,1.578947,7.894737,4,12,2015-02--17,2015-07--06,2
,Sironko,7040267,8,139,4.633333,1.726619,8.633094,4,12,2015-02--17,2015-07--14,2
,Sironko,7040269,8,139,4.633333,1.726619,8.633094,3,12,2015-02--17,2015-07--06,2
,Sironko,7040270,4,76,2.533333,1.578947,7.894737,5,12,2015-02--17,2015-07--06,2
,Sironko,7040271,8,140,4.666667,1.714286,8.571428,4,12,2015-02--17,2015-07--14,2
,Sironko,7040272,8,140,4.666667,1.714286,8.571428,3,12,2015-02--17,2015-07--07,2
,Sironko,7040273,4,76,2.533333,1.578947,7.894737,4,12,2015-02--17,2015-07--07,2
,Sironko,7040274,4,80,2.666667,1.5,7.5,4,12,2015-02--14,2015-07--07,2
,Sironko,7040275,8,143,4.766667,1.678322,8.391608,3,12,2015-02--14,2015-07--07,2
,Sironko,7040276,8,144,4.8,1.666667,8.333333,3,12,2015-02--14,2015-07--08,2
,Sironko,7040277,8,144,4.8,1.666667,8.333333,3,12,2015-02--14,2015-07--08,2
,Sironko,7040278,4,80,2.666667,1.5,7.5,5,12,2015-02--14,2015-07--08,2
,Sironko,7040279,8,144,4.8,1.666667,8.333333,3,12,2015-02--14,2015-07--08,2
,Sironko,7040280,4,80,2.666667,1.5,7.5,5,12,2015-02--14,2015-07--14,2
,Sironko,7040281,4,80,2.666667,1.5,7.5,4,12,2015-02--14,2015-07--08,2
,Sironko,7040282,8,144,4.8,1.666667,8.333333,3,12,2015-02--14,2015-07--08,2
,Sironko,7040284,8,144,4.8,1.666667,8.333333,3,10,2015-02--14,2015-07--08,2
,Sironko,7040285,4,81,2.7,1.481481,7.407407,4,12,2015-02--14,2015-07--09,2
,Sironko,7040286,8,143,4.766667,1.678322,8.391608,3,12,2015-02--16,2015-07--09,2
,Sironko,7040287,5,143,4.766667,1.048951,5.244755,3,9,2015-02--16,2015-07--09,2
,Sironko,7040288,8,143,4.766667,1.678322,8.391608,3,12,2015-02--16,2015-07--09,2
,Sironko,7040289,5,143,4.766667,1.048951,5.244755,3,9,2015-02--16,2015-07--09,2
,Sironko,7040290,8,143,4.766667,1.678322,8.391608,3,12,2015-02--16,2015-07--09,2
,Sironko,7040291,8,143,4.766667,1.678322,8.391608,4,12,2015-02--16,2015-08--15,2
,Sironko,7040292,4,82,2.733333,1.463415,7.317073,5,12,2015-02--14,2015-07--09,2
,Sironko,7040293,4,82,2.733333,1.463415,7.317073,4,12,2015-02--14,2015-07--13,2
,Sironko,7040294,8,149,4.966667,1.610738,8.053692,3,12,2015-02--14,2015-07--13,2
,Sironko,7040295,8,149,4.966667,1.610738,8.053692,3,12,2015-02--14,2015-07--13,2
,Sironko,7040297,,,,,,4,8,2015-02--16,2015-07--13,2
,Sironko,7040298,8,149,4.966667,1.610738,8.053692,3,12,2015-02--14,2015-07--13,2
,Sironko,7040299,4,68,2.266667,1.764706,8.823529,2,8,2015-05--06,2015-07--13,2
,Sironko,7040300,8,151,5.033333,1.589404,7.94702,3,12,2015-02--12,2015-07--13,2
,Sironko,7040301,8,151,5.033333,1.589404,7.94702,4,12,2015-02--12,2015-08--15,2
,Sironko,7040302,8,152,5.066667,1.578947,7.894737,3,12,2015-02--12,2015-07--14,2
,Sironko,7040303,8,152,5.066667,1.578947,7.894737,3,12,2015-02--12,2015-07--14,2
,Sironko,7040304,4,85,2.833333,1.411765,7.058824,4,12,2015-02--12,2015-07--14,2
,Sironko,7040305,4,85,2.833333,1.411765,7.058824,4,12,2015-02--12,2015-07--14,2
,Sironko,7040306,8,152,5.066667,1.578947,7.894737,4,12,2015-02--12,2015-08--15,2
,Sironko,7040307,9,158,5.266667,1.708861,8.544303,4,13,2015-02--16,2015-07--24,2
,Sironko,7040308,,,,,,1,0,2015-02--18,2015-02--18,2
,Sironko,7040309,6,109,3.633333,1.651376,8.256881,5,14,2015-02--16,2015-07--24,2
,Sironko,7040310,11,150,5,2.2,11,4,15,2015-02--23,2015-07--23,2
,Sironko,7040311,9,157,5.233333,1.719745,8.598726,4,13,2015-02--16,2015-07--23,2
,Sironko,7040312,9,158,5.266667,1.708861,8.544303,4,13,2015-02--16,2015-07--24,2
,Sironko,7040313,9,150,5,1.8,9,5,13,2015-02--16,2015-07--22,2
,Sironko,7040314,9,149,4.966667,1.812081,9.060403,4,13,2015-02--16,2015-07--15,2
,Sironko,7040315,2,133,4.433333,0.4511278,2.255639,4,10,2015-01--14,2015-08--05,2
,Sironko,7040316,6,133,4.433333,1.353383,6.766917,5,14,2015-01--14,2015-08--05,2
,Sironko,7040317,6,114,3.8,1.578947,7.894737,5,14,2015-01--14,2015-08--05,2
,Sironko,7040318,6,133,4.433333,1.353383,6.766917,5,14,2015-01--14,2015-08--05,2
,Sironko,7040320,4,132,4.4,0.9090909,4.545455,5,12,2015-01--15,2015-08--05,2
,Sironko,7040321,4,133,4.433333,0.9022557,4.511278,5,12,2015-01--15,2015-08--05,2
,Sironko,7040322,4,133,4.433333,0.9022557,4.511278,5,12,2015-01--15,2015-08--05,2
,Sironko,7040323,4,133,4.433333,0.9022557,4.511278,5,12,2015-01--15,2015-08--05,2
,Sironko,7040324,8,203,6.766667,1.182266,5.91133,4,12,2015-01--15,2015-08--06,2
,Sironko,7040325,4,133,4.433333,0.9022557,4.511278,5,12,2015-01--15,2015-08--06,2
,Sironko,7040326,4,80,2.666667,1.5,7.5,5,8,2015-01--15,2015-08--06,2
,Sironko,7040327,8,203,6.766667,1.182266,5.91133,4,12,2015-01--15,2015-08--06,2
,Sironko,7040328,8,203,6.766667,1.182266,5.91133,4,12,2015-01--15,2015-08--06,2
,Sironko,7040329,6,117,3.9,1.538461,7.692307,3,10,2015-04--11,2015-08--06,2
,Sironko,7040330,4,69,2.3,1.73913,8.695652,6,14,2015-01--17,2015-08--06,2
,Sironko,7040331,4,80,2.666667,1.5,7.5,5,8,2015-01--15,2015-08--06,2
,Sironko,7040332,6,118,3.933333,1.525424,7.627118,3,10,2015-04--11,2015-08--07,2
,Sironko,7040333,6,118,3.933333,1.525424,7.627118,3,10,2015-04--11,2015-08--07,2
,Sironko,7040334,6,133,4.433333,1.353383,6.766917,5,14,2015-01--17,2015-08--07,2
,Sironko,7040335,10,202,6.733333,1.485149,7.425743,4,14,2015-01--17,2015-08--07,2
,Sironko,7040336,10,204,6.8,1.470588,7.352941,4,14,2015-01--15,2015-08--07,2
,Sironko,7040337,6,118,3.933333,1.525424,7.627118,3,10,2015-04--11,2015-08--07,2
,Sironko,7040338,8,144,4.8,1.666667,8.333333,3,12,2015-02--03,2015-06--27,2
,Sironko,7040339,8,174,5.8,1.37931,6.896551,3,12,2015-02--03,2015-07--27,2
,Sironko,7040340,4,85,2.833333,1.411765,7.058824,4,8,2015-02--03,2015-07--18,2
,Sironko,7040341,7,173,5.766667,1.213873,6.069364,3,11,2015-02--04,2015-07--27,2
,Sironko,7040343,4,83,2.766667,1.445783,7.228916,4,12,2015-02--04,2015-07--27,2
,Sironko,7040344,8,176,5.866667,1.363636,6.818182,3,12,2015-02--03,2015-07--29,2
,Sironko,7040345,8,145,4.833333,1.655172,8.275862,4,12,2015-02--04,2015-07--03,2
,Sironko,7040346,8,175,5.833333,1.371428,6.857142,3,12,2015-02--04,2015-07--29,2
,Sironko,7040347,4,90,3,1.333333,6.666667,2,8,2015-04--30,2015-07--29,2
,Sironko,7040348,8,146,4.866667,1.643836,8.219177,4,12,2015-02--04,2015-07--18,2
,Sironko,7040349,7,146,4.866667,1.438356,7.191781,3,11,2015-02--04,2015-06--30,2
,Sironko,7040350,8,147,4.9,1.632653,8.163265,4,12,2015-02--03,2015-07--03,2
,Sironko,7040351,8,147,4.9,1.632653,8.163265,4,12,2015-02--03,2015-07--03,2
,Sironko,7040352,8,148,4.933333,1.621622,8.108109,3,12,2015-02--03,2015-07--01,2
,Sironko,7040354,8,148,4.933333,1.621622,8.108109,3,12,2015-02--03,2015-07--01,2
,Sironko,7040355,8,148,4.933333,1.621622,8.108109,3,12,2015-02--03,2015-07--01,2
,Sironko,7040357,6,144,4.8,1.25,6.25,3,10,2015-02--07,2015-07--01,2
,Sironko,7040358,4,149,4.966667,0.8053691,4.026846,3,8,2015-02--03,2015-07--03,2
,Sironko,7040359,10,145,4.833333,2.068965,10.34483,5,14,2015-02--07,2015-07--18,2
,Sironko,7040360,6,145,4.833333,1.241379,6.206896,4,10,2015-02--07,2015-07--18,2
,Sironko,7040361,6,145,4.833333,1.241379,6.206896,4,10,2015-02--07,2015-07--18,2
,Sironko,7040362,6,145,4.833333,1.241379,6.206896,3,9,2015-02--07,2015-07--02,2
,Sironko,7040363,8,179,5.966667,1.340782,6.703911,4,9,2014-11--20,2015-07--20,2
,Sironko,7040364,9,242,8.066667,1.115703,5.578513,4,13,2014-11--20,2015-07--20,2
,Sironko,7040365,9,242,8.066667,1.115703,5.578513,4,13,2014-11--20,2015-07--20,2
,Sironko,7040366,8,191,6.366667,1.256544,6.282722,5,14,2014-11--20,2015-07--20,2
,Sironko,7040367,10,241,8.033334,1.244813,6.224066,4,13,2014-11--21,2015-07--20,2
,Sironko,7040368,10,241,8.033334,1.244813,6.224066,4,13,2014-11--21,2015-07--20,2
,Sironko,7040369,4,62,2.066667,1.935484,9.67742,4,10,2015-03--28,2015-07--20,2
,Sironko,7040370,10,241,8.033334,1.244813,6.224066,4,14,2014-11--22,2015-07--21,2
,Sironko,7040371,8,192,6.4,1.25,6.25,5,13,2014-11--21,2015-07--21,2
,Sironko,7040372,10,241,8.033334,1.244813,6.224066,4,14,2014-11--22,2015-07--21,2
,Sironko,7040373,4,129,4.3,0.9302325,4.651163,6,14,2014-11--21,2015-07--21,2
,Sironko,7040374,3,127,4.233333,0.7086614,3.543307,6,11,2014-11--21,2015-07--21,2
,Sironko,7040375,4,105,3.5,1.142857,5.714286,3,7,2015-04--02,2015-07--16,2
,Sironko,7040376,5,105,3.5,1.428571,7.142858,4,9,2015-04--02,2015-07--25,2
,Sironko,7040377,3,56,1.866667,1.607143,8.035714,2,5,2015-05--21,2015-07--16,2
,Sironko,7040378,4,106,3.533333,1.132075,5.660377,3,8,2015-03--30,2015-07--14,2
,Sironko,7040379,6,109,3.633333,1.651376,8.256881,3,10,2015-03--31,2015-07--18,2
,Sironko,7040380,5,109,3.633333,1.376147,6.880734,3,9,2015-03--31,2015-07--18,2
,Sironko,7040381,4,106,3.533333,1.132075,5.660377,3,6,2015-03--30,2015-07--14,2
,Sironko,7040382,4,106,3.533333,1.132075,5.660377,4,8,2015-03--30,2015-07--25,2
,Sironko,7040383,5,109,3.633333,1.376147,6.880734,3,9,2015-03--31,2015-07--18,2
,Sironko,7040384,4,109,3.633333,1.100917,5.504587,3,7,2015-03--31,2015-07--18,2
,Sironko,7040385,,,,,,1,4,2015-04--01,2015-04--01,2
,Sironko,7040386,5,106,3.533333,1.415094,7.075472,3,9,2015-04--01,2015-07--16,2
,Sironko,7040387,9,237,7.9,1.139241,5.696202,4,12,2014-11--21,2015-07--16,2
,Sironko,7040388,4,106,3.533333,1.132075,5.660377,3,7,2015-04--01,2015-07--16,2
,Sironko,7040389,9,235,7.833333,1.148936,5.744681,4,12,2014-11--20,2015-07--13,2
,Sironko,7040390,7,235,7.833333,0.893617,4.468085,4,10,2014-11--20,2015-07--13,2
,Sironko,7040391,6,238,7.933333,0.7563025,3.781513,4,10,2014-11--20,2015-07--16,2
,Sironko,7040392,5,101,3.366667,1.485149,7.425743,3,7,2015-03--28,2015-07--07,2
,Sironko,7040393,5,110,3.666667,1.363636,6.818182,3,8,2015-03--28,2015-07--16,2
,Sironko,7040394,2,49,1.633333,1.22449,6.122449,4,9,2015-03--28,2015-07--14,2
,Sironko,7040395,4,101,3.366667,1.188119,5.940594,3,5,2015-03--28,2015-07--07,2
,Sironko,7040396,5,101,3.366667,1.485149,7.425743,4,8,2015-03--28,2015-07--25,2
,Sironko,7040397,5,108,3.6,1.388889,6.944445,3,9,2015-03--28,2015-07--14,2
,Sironko,7040398,5,108,3.6,1.388889,6.944445,3,8,2015-03--28,2015-07--14,2
,Sironko,7040399,5,108,3.6,1.388889,6.944445,3,8,2015-03--28,2015-07--14,2
,Sironko,7040401,10,229,7.633333,1.310044,6.550219,5,14,2014-11--21,2015-08--20,2
,Sironko,7040402,2,176,5.866667,0.3409091,1.704545,4,10,2014-11--24,2015-07--08,2
,Sironko,7040403,3,50,1.666667,1.8,9,3,5,2015-05--19,2015-07--20,2
,Sironko,7040404,5,228,7.6,0.6578947,3.289474,3,9,2014-11--22,2015-07--08,2
,Sironko,7040405,3,50,1.666667,1.8,9,2,5,2015-05--19,2015-07--08,2
,Sironko,7040406,5,228,7.6,0.6578947,3.289474,4,9,2014-11--22,2015-08--22,2
,Sironko,7040407,,,,,,3,8,2015-05--13,2015-08--05,2
