s102_wpt_id,s206_cl_dispensed,s208_dispprob,s209_dispprob_cas_padlk,s210_dispprob_tnk_vlv,s211_dispprob_stker_tag_paint,s212_nut,month_survey,year_survey,s009_country,s011_prgrm
"10300063","1","0",".",".",".",".",7,2015,"1","LGR"
"10300063","1","0",".",".",".",".",3,2015,"1","LGR"
"10300063","1","0",".",".",".",".",5,2015,"1","LGR"
"10300065","1","0",".",".",".",".",11,2014,"1","LGR"
"10300065","1","0",".",".",".",".",6,2015,"1","LGR"
"10300065","1","0",".",".",".",".",1,2015,"1","LGR"
"10300065","1","0",".",".",".",".",2,2015,"1","LGR"
"10300066","1","0",".",".",".",".",11,2014,"1","LGR"
"10300066","1","0",".",".",".",".",1,2015,"1","LGR"
"10300066","1","0",".",".",".",".",6,2015,"1","LGR"
"10300066","1","0",".",".",".",".",2,2015,"1","LGR"
"10300067","1","0",".",".",".",".",6,2015,"1","LGR"
"10300067","1","0",".",".",".",".",9,2014,"1","LGR"
"10300067","1","0",".",".",".",".",4,2015,"1","LGR"
"10300067","1","0",".",".",".",".",2,2015,"1","LGR"
"10300067","1","0",".",".",".",".",11,2014,"1","LGR"
"10300067","1","0",".",".",".",".",12,2014,"1","LGR"
"10300068","1","0",".",".",".",".",6,2015,"1","LGR"
"10300068","1","0",".",".",".",".",2,2015,"1","LGR"
"10300068","1","0",".",".",".",".",10,2014,"1","LGR"
"10300068","1","0",".",".",".",".",4,2015,"1","LGR"
"10300069","1","0",".",".",".",".",10,2014,"1","LGR"
"10300069","1","0",".",".",".",".",4,2015,"1","LGR"
"10300069","1","0",".",".",".",".",6,2015,"1","LGR"
"10300069","1","0",".",".",".",".",12,2014,"1","LGR"
"10300069","1","0",".",".",".",".",2,2015,"1","LGR"
"10300071","1","0",".",".",".",".",5,2015,"1","LGR"
"10300071","1","0",".",".",".",".",10,2014,"1","LGR"
"10300071","1","0",".",".",".",".",6,2015,"1","LGR"
"10300071","1","0",".",".",".",".",3,2015,"1","LGR"
"10300071","1","0",".",".",".",".",7,2015,"1","LGR"
"10300072","1","0",".",".",".",".",12,2014,"1","LGR"
"10300072","1","0",".",".",".",".",6,2015,"1","LGR"
"10300072","1","0",".",".",".",".",2,2015,"1","LGR"
"10300072","1","0",".",".",".",".",10,2014,"1","LGR"
"10300073","1","0",".",".",".",".",12,2014,"1","LGR"
"10300073","1","0",".",".",".",".",6,2015,"1","LGR"
"10300073","1","0",".",".",".",".",4,2015,"1","LGR"
"10300073","1","0",".",".",".",".",2,2015,"1","LGR"
"10300073","1","0",".",".",".",".",10,2014,"1","LGR"
"10300074","0","0",".",".",".",".",10,2014,"1","LGR"
"10300074","1","0",".",".",".",".",12,2014,"1","LGR"
"10300074","1","0",".",".",".",".",4,2015,"1","LGR"
"10300074","1","0",".",".",".",".",2,2015,"1","LGR"
"10300074","1","0",".",".",".",".",6,2015,"1","LGR"
"10300075","1","0",".",".",".",".",10,2014,"1","LGR"
"10300075","1","0",".",".",".",".",4,2015,"1","LGR"
"10300075","1","0",".",".",".",".",12,2014,"1","LGR"
"10300075","1","0",".",".",".",".",7,2015,"1","LGR"
"10300075","1","0",".",".",".",".",6,2015,"1","LGR"
"10300075","1","0",".",".",".",".",2,2015,"1","LGR"
"10300076","1","0",".",".",".",".",10,2014,"1","LGR"
"10300076","1","0",".",".",".",".",6,2015,"1","LGR"
"10300076","1","0",".",".",".",".",2,2015,"1","LGR"
"10300076","1","0",".",".",".",".",12,2014,"1","LGR"
"10300076","1","0",".",".",".",".",4,2015,"1","LGR"
"10300077","1","0",".",".",".",".",2,2015,"1","LGR"
"10300077","1","0",".",".",".",".",4,2015,"1","LGR"
"10300077","1","0",".",".",".",".",12,2014,"1","LGR"
"10300077","1","0",".",".",".",".",6,2015,"1","LGR"
"10300077","1","0",".",".",".",".",10,2014,"1","LGR"
"10300078","1","0",".",".",".",".",12,2014,"1","LGR"
"10300078",".","0",".",".",".",".",6,2015,"1","LGR"
"10300078","1","0",".",".",".",".",2,2015,"1","LGR"
"10300078","1","0",".",".",".",".",10,2014,"1","LGR"
"10300078",".","1","0","1","0","0",4,2015,"1","LGR"
"10300079","1","0",".",".",".",".",9,2014,"1","LGR"
"10300079","1","0",".",".",".",".",4,2015,"1","LGR"
"10300079","1","0",".",".",".",".",1,2015,"1","LGR"
"10300079","1","0",".",".",".",".",7,2015,"1","LGR"
"10300080","1","0",".",".",".",".",2,2015,"1","LGR"
"10300080","1","0",".",".",".",".",4,2015,"1","LGR"
"10300080","1","0",".",".",".",".",10,2014,"1","LGR"
"10300080","1","0",".",".",".",".",6,2015,"1","LGR"
"10300080","1","0",".",".",".",".",12,2014,"1","LGR"
"10300081","1","0",".",".",".",".",2,2015,"1","LGR"
"10300081","1","0",".",".",".",".",12,2014,"1","LGR"
"10300081","1","0",".",".",".",".",10,2014,"1","LGR"
"10300081","1","0",".",".",".",".",4,2015,"1","LGR"
"10300081",".","0",".",".",".",".",6,2015,"1","LGR"
"10300082","1","0",".",".",".",".",4,2015,"1","LGR"
"10300082","1","0",".",".",".",".",10,2014,"1","LGR"
"10300082","1","0",".",".",".",".",6,2015,"1","LGR"
"10300082","1","0",".",".",".",".",12,2014,"1","LGR"
"10300082","1","0",".",".",".",".",2,2015,"1","LGR"
"10300083","1","0",".",".",".",".",2,2015,"1","LGR"
"10300083","1","0",".",".",".",".",10,2014,"1","LGR"
"10300083","1","0",".",".",".",".",12,2014,"1","LGR"
"10300083","1","0",".",".",".",".",4,2015,"1","LGR"
"10300083","1","0",".",".",".",".",6,2015,"1","LGR"
"10300084","1","0",".",".",".",".",10,2014,"1","LGR"
"10300084","1","0",".",".",".",".",6,2015,"1","LGR"
"10300084","1","0",".",".",".",".",2,2015,"1","LGR"
"10300084","1","0",".",".",".",".",4,2015,"1","LGR"
"10300084","1","0",".",".",".",".",12,2014,"1","LGR"
"10300085","1","0",".",".",".",".",5,2015,"1","LGR"
"10300085","1","0",".",".",".",".",3,2015,"1","LGR"
"10300085","1","0",".",".",".",".",10,2014,"1","LGR"
"10300085","1","0",".",".",".",".",7,2015,"1","LGR"
"10300086","1","0",".",".",".",".",12,2014,"1","LGR"
"10300086","1","0",".",".",".",".",3,2015,"1","LGR"
"10300086","1","0",".",".",".",".",9,2014,"1","LGR"
"10300086","1","0",".",".",".",".",4,2015,"1","LGR"
"10300086","1","0",".",".",".",".",7,2015,"1","LGR"
"10300087","1","0",".",".",".",".",4,2015,"1","LGR"
"10300087","1","0",".",".",".",".",6,2015,"1","LGR"
"10300087","1","0",".",".",".",".",2,2015,"1","LGR"
"10300088","1","0",".",".",".",".",9,2014,"1","LGR"
"10300088","1","0",".",".",".",".",12,2014,"1","LGR"
"10300088","1","0",".",".",".",".",4,2015,"1","LGR"
"10300088","1","0",".",".",".",".",3,2015,"1","LGR"
"10300089","1","0",".",".",".",".",10,2014,"1","LGR"
"10300089","1","0",".",".",".",".",2,2015,"1","LGR"
"10300089","1","0",".",".",".",".",12,2014,"1","LGR"
"10300089","1","0",".",".",".",".",6,2015,"1","LGR"
"10300090","1","0",".",".",".",".",10,2014,"1","LGR"
"10300090","1","0",".",".",".",".",6,2015,"1","LGR"
"10300090","1","0",".",".",".",".",4,2015,"1","LGR"
"10300090","1","0",".",".",".",".",12,2014,"1","LGR"
"10300090","1","0",".",".",".",".",2,2015,"1","LGR"
"10300091","1","0",".",".",".",".",4,2015,"1","LGR"
"10300091","1","0",".",".",".",".",10,2014,"1","LGR"
"10300091","1","0",".",".",".",".",2,2015,"1","LGR"
"10300091","1","0",".",".",".",".",6,2015,"1","LGR"
"10300091","1","0",".",".",".",".",12,2014,"1","LGR"
"10300092","1","0",".",".",".",".",6,2015,"1","LGR"
"10300092","1","0",".",".",".",".",4,2015,"1","LGR"
"10300092","1","0",".",".",".",".",12,2014,"1","LGR"
"10300092","1","0",".",".",".",".",2,2015,"1","LGR"
"10300092","1","0",".",".",".",".",10,2014,"1","LGR"
"10300094","1","1","0","0","1","0",1,2015,"1","LGR"
"10300094","1","0",".",".",".",".",5,2015,"1","LGR"
"10300094","1","0",".",".",".",".",9,2014,"1","LGR"
"10300095","1","0",".",".",".",".",5,2015,"1","LGR"
"10300095","1","0",".",".",".",".",5,2015,"1","LGR"
"10300095","1","0",".",".",".",".",7,2015,"1","LGR"
"10300095","1","0",".",".",".",".",3,2015,"1","LGR"
"10300095","1","0",".",".",".",".",10,2014,"1","LGR"
"10300097","1","0",".",".",".",".",2,2015,"1","LGR"
"10300097","1","0",".",".",".",".",12,2014,"1","LGR"
"10300097","1","0",".",".",".",".",6,2015,"1","LGR"
"10300097",".","1","0","0","0","1",4,2015,"1","LGR"
"10300097","1","0",".",".",".",".",10,2014,"1","LGR"
"10300098","1","0",".",".",".",".",12,2014,"1","LGR"
"10300098","1","0",".",".",".",".",4,2015,"1","LGR"
"10300098","1","0",".",".",".",".",6,2015,"1","LGR"
"10300098","1","0",".",".",".",".",10,2014,"1","LGR"
"10300098","1","0",".",".",".",".",2,2015,"1","LGR"
"10300099","1","0",".",".",".",".",6,2015,"1","LGR"
"10300099","1","0",".",".",".",".",4,2015,"1","LGR"
"10300099","1","0",".",".",".",".",2,2015,"1","LGR"
"10300099","1","0",".",".",".",".",12,2014,"1","LGR"
"10300099","1","0",".",".",".",".",10,2014,"1","LGR"
"10300100","1","0",".",".",".",".",10,2014,"1","LGR"
"10300100","1","0",".",".",".",".",12,2014,"1","LGR"
"10300100","1","0",".",".",".",".",2,2015,"1","LGR"
"10300100","1","0",".",".",".",".",4,2015,"1","LGR"
"10300100","1","0",".",".",".",".",6,2015,"1","LGR"
"10300104","1","0",".",".",".",".",6,2015,"1","LGR"
"10300104","1","0",".",".",".",".",2,2015,"1","LGR"
"10300104","1","0",".",".",".",".",10,2014,"1","LGR"
"10300104","1","0",".",".",".",".",4,2015,"1","LGR"
"10300104","1","0",".",".",".",".",12,2014,"1","LGR"
"10300105","1","0",".",".",".",".",2,2015,"1","LGR"
"10300105","1","0",".",".",".",".",6,2015,"1","LGR"
"10300105","1","0",".",".",".",".",4,2015,"1","LGR"
"10300105","1","0",".",".",".",".",10,2014,"1","LGR"
"10300106","1","0",".",".",".",".",10,2014,"1","LGR"
"10300106","1","0",".",".",".",".",4,2015,"1","LGR"
"10300106","1","0",".",".",".",".",6,2015,"1","LGR"
"10300106","1","0",".",".",".",".",12,2014,"1","LGR"
"10300106","1","0",".",".",".",".",2,2015,"1","LGR"
"10300107","1","0",".",".",".",".",12,2014,"1","LGR"
"10300107","1","0",".",".",".",".",4,2015,"1","LGR"
"10300107","1","0",".",".",".",".",10,2014,"1","LGR"
"10300107","1","0",".",".",".",".",2,2015,"1","LGR"
"10300107","1","0",".",".",".",".",6,2015,"1","LGR"
"10300108","1","0",".",".",".",".",12,2014,"1","LGR"
"10300108","1","0",".",".",".",".",4,2015,"1","LGR"
"10300108","1","0",".",".",".",".",2,2015,"1","LGR"
"10300108","1","0",".",".",".",".",10,2014,"1","LGR"
"10300108","1","0",".",".",".",".",6,2015,"1","LGR"
"10300108","1","0",".",".",".",".",1,2015,"1","LGR"
"10300109","1","0",".",".",".",".",12,2014,"1","LGR"
"10300109","1","0",".",".",".",".",6,2015,"1","LGR"
"10300109","1","0",".",".",".",".",4,2015,"1","LGR"
"10300109","1","0",".",".",".",".",2,2015,"1","LGR"
"10300109","1","0",".",".",".",".",10,2014,"1","LGR"
"10300110","1","0",".",".",".",".",9,2014,"1","LGR"
"10300110","1","0",".",".",".",".",12,2014,"1","LGR"
"10300110","1","0",".",".",".",".",6,2015,"1","LGR"
"10300110","1","0",".",".",".",".",10,2014,"1","LGR"
"10300110","1","0",".",".",".",".",4,2015,"1","LGR"
"10300110","1","0",".",".",".",".",2,2015,"1","LGR"
"10300111","1","0",".",".",".",".",4,2015,"1","LGR"
"10300111","1","0",".",".",".",".",10,2014,"1","LGR"
"10300111","1","0",".",".",".",".",2,2015,"1","LGR"
"10300111","1","0",".",".",".",".",12,2014,"1","LGR"
"10300111","1","0",".",".",".",".",6,2015,"1","LGR"
"10300112","1","0",".",".",".",".",6,2015,"1","LGR"
"10300112","1","0",".",".",".",".",12,2014,"1","LGR"
"10300112","1","0",".",".",".",".",4,2015,"1","LGR"
"10300112","1","0",".",".",".",".",2,2015,"1","LGR"
"10300112","1","0",".",".",".",".",10,2014,"1","LGR"
"10300114","1","0",".",".",".",".",10,2014,"1","LGR"
"10300114","1","0",".",".",".",".",12,2014,"1","LGR"
"10300114","1","0",".",".",".",".",7,2015,"1","LGR"
"10300114","1","0",".",".",".",".",2,2015,"1","LGR"
"10300114","1","0",".",".",".",".",4,2015,"1","LGR"
"10300116","1","0",".",".",".",".",7,2015,"1","LGR"
"10300116","1","0",".",".",".",".",5,2015,"1","LGR"
"10300116","1","0",".",".",".",".",3,2015,"1","LGR"
"10300116","1","0",".",".",".",".",10,2014,"1","LGR"
"10300117","1","0",".",".",".",".",3,2015,"1","LGR"
"10300117","1","0",".",".",".",".",7,2015,"1","LGR"
"10300117","1","0",".",".",".",".",10,2014,"1","LGR"
"10300117","1","0",".",".",".",".",5,2015,"1","LGR"
"10300118","1","0",".",".",".",".",2,2015,"1","LGR"
"10300118","1","0",".",".",".",".",12,2014,"1","LGR"
"10300118","1","0",".",".",".",".",10,2014,"1","LGR"
"10300118","1","0",".",".",".",".",6,2015,"1","LGR"
"10300118","1","0",".",".",".",".",4,2015,"1","LGR"
"10300119","1","0",".",".",".",".",7,2015,"1","LGR"
"10300119","1","0",".",".",".",".",10,2014,"1","LGR"
"10300119","1","0",".",".",".",".",5,2015,"1","LGR"
"10300119","1","0",".",".",".",".",3,2015,"1","LGR"
"10300120","1","0",".",".",".",".",7,2015,"1","LGR"
"10300120","1","0",".",".",".",".",5,2015,"1","LGR"
"10300120","1","0",".",".",".",".",3,2015,"1","LGR"
"10300120","1","0",".",".",".",".",10,2014,"1","LGR"
"10300122","1","0",".",".",".",".",4,2015,"1","LGR"
"10300122","1","0",".",".",".",".",6,2015,"1","LGR"
"10300122","1","0",".",".",".",".",12,2014,"1","LGR"
"10300122","1","0",".",".",".",".",10,2014,"1","LGR"
"10300122","1","0",".",".",".",".",2,2015,"1","LGR"
"10300123","1","0",".",".",".",".",6,2015,"1","LGR"
"10300123","1","0",".",".",".",".",2,2015,"1","LGR"
"10300123","1","1","0","0","1","0",1,2015,"1","LGR"
"10300123","1","0",".",".",".",".",4,2015,"1","LGR"
"10300123","1","0",".",".",".",".",8,2015,"1","LGR"
"10300123","1","0",".",".",".",".",12,2014,"1","LGR"
"10300123","1","1","0","0","1","0",1,2015,"1","LGR"
"10300123","1","0",".",".",".",".",10,2014,"1","LGR"
"10300124","1","0",".",".",".",".",6,2015,"1","LGR"
"10300124","1","0",".",".",".",".",4,2015,"1","LGR"
"10300124","1","0",".",".",".",".",10,2014,"1","LGR"
"10300124","1","0",".",".",".",".",12,2014,"1","LGR"
"10300124","1","0",".",".",".",".",2,2015,"1","LGR"
"10300125","1","0",".",".",".",".",10,2014,"1","LGR"
"10300125","1","0",".",".",".",".",2,2015,"1","LGR"
"10300125","1","0",".",".",".",".",6,2015,"1","LGR"
"10300125","1","0",".",".",".",".",4,2015,"1","LGR"
"10300125","1","0",".",".",".",".",12,2014,"1","LGR"
"10300126","1","0",".",".",".",".",6,2015,"1","LGR"
"10300126","1","0",".",".",".",".",4,2015,"1","LGR"
"10300126","1","0",".",".",".",".",2,2015,"1","LGR"
"10300126","1","0",".",".",".",".",12,2014,"1","LGR"
"10300126","1","0",".",".",".",".",9,2014,"1","LGR"
"10300126","1","0",".",".",".",".",10,2014,"1","LGR"
"10300127","1","0",".",".",".",".",12,2014,"1","LGR"
"10300127","1","0",".",".",".",".",10,2014,"1","LGR"
"10300127","1","0",".",".",".",".",4,2015,"1","LGR"
"10300127","1","0",".",".",".",".",2,2015,"1","LGR"
"10300127","1","0",".",".",".",".",6,2015,"1","LGR"
"10300128","1","0",".",".",".",".",10,2014,"1","LGR"
"10300128","1","0",".",".",".",".",2,2015,"1","LGR"
"10300128","1","0",".",".",".",".",6,2015,"1","LGR"
"10300128","1","0",".",".",".",".",12,2014,"1","LGR"
"10300129","1","0",".",".",".",".",6,2015,"1","LGR"
"10300129","1","0",".",".",".",".",12,2014,"1","LGR"
"10300129","1","0",".",".",".",".",4,2015,"1","LGR"
"10300129","1","0",".",".",".",".",2,2015,"1","LGR"
"10300129","1","0",".",".",".",".",10,2014,"1","LGR"
"10300130","1","0",".",".",".",".",10,2014,"1","LGR"
"10300130","1","0",".",".",".",".",2,2015,"1","LGR"
"10300130","1","0",".",".",".",".",6,2015,"1","LGR"
"10300130","1","0",".",".",".",".",4,2015,"1","LGR"
"10300130","1","0",".",".",".",".",12,2014,"1","LGR"
"10300131","1","0",".",".",".",".",2,2015,"1","LGR"
"10300131","1","0",".",".",".",".",12,2014,"1","LGR"
"10300131","1","0",".",".",".",".",4,2015,"1","LGR"
"10300131","1","0",".",".",".",".",2,2015,"1","LGR"
"10300131","1","0",".",".",".",".",10,2014,"1","LGR"
"10300131","1","0",".",".",".",".",6,2015,"1","LGR"
"10300132","1","0",".",".",".",".",7,2015,"1","LGR"
"10300132","1","0",".",".",".",".",4,2015,"1","LGR"
"10300132","1","0",".",".",".",".",10,2014,"1","LGR"
"10300132","1","0",".",".",".",".",2,2015,"1","LGR"
"10300132","1","0",".",".",".",".",12,2014,"1","LGR"
"10300134","1","0",".",".",".",".",6,2015,"1","LGR"
"10300134",".","1","0","1","1","0",2,2015,"1","LGR"
"10300134","1","0",".",".",".",".",4,2015,"1","LGR"
"10300135","1","0",".",".",".",".",10,2014,"1","LGR"
"10300135","1","0",".",".",".",".",4,2015,"1","LGR"
"10300135","1","0",".",".",".",".",6,2015,"1","LGR"
"10300136","1","0",".",".",".",".",4,2015,"1","LGR"
"10300136","1","0",".",".",".",".",2,2015,"1","LGR"
"10300136","1","0",".",".",".",".",11,2014,"1","LGR"
"10300136","1","0",".",".",".",".",6,2015,"1","LGR"
"10300137","1","0",".",".",".",".",10,2014,"1","LGR"
"10300137","1","0",".",".",".",".",3,2015,"1","LGR"
"10300137","1","0",".",".",".",".",4,2015,"1","LGR"
"10300137","1","0",".",".",".",".",6,2015,"1","LGR"
"10300137","1","0",".",".",".",".",12,2014,"1","LGR"
"10300137","1","0",".",".",".",".",9,2014,"1","LGR"
"10300137","1","0",".",".",".",".",1,2015,"1","LGR"
"10300138","1","0",".",".",".",".",12,2014,"1","LGR"
"10300138","1","0",".",".",".",".",6,2015,"1","LGR"
"10300138","1","0",".",".",".",".",1,2015,"1","LGR"
"10300138","1","0",".",".",".",".",2,2015,"1","LGR"
"10300138","1","0",".",".",".",".",10,2014,"1","LGR"
"10300140","1","0","","","","",1,2015,"1","LGR"
"10300140","1","0",".",".",".",".",4,2015,"1","LGR"
"10300140","1","0",".",".",".",".",5,2015,"1","LGR"
"10300140","1","0",".",".",".",".",9,2014,"1","LGR"
"10300141","1","0",".",".",".",".",9,2014,"1","LGR"
"10300141","1","0",".",".",".",".",4,2015,"1","LGR"
"10300141","1","0",".",".",".",".",6,2015,"1","LGR"
"10300141","1","0",".",".",".",".",2,2015,"1","LGR"
"10300142","1","1","0","0","1","0",11,2014,"1","LGR"
"10300142","1","0",".",".",".",".",4,2015,"1","LGR"
"10300142","1","0",".",".",".",".",6,2015,"1","LGR"
"10300143","1","0",".",".",".",".",6,2015,"1","LGR"
"10300143","1","1","0","0","1","0",4,2015,"1","LGR"
"10300143","1","1","0","0","1","0",11,2014,"1","LGR"
"10300143","1","0",".",".",".",".",2,2015,"1","LGR"
"10300144","1","0",".",".",".",".",6,2015,"1","LGR"
"10300144","1","0",".",".",".",".",2,2015,"1","LGR"
"10300144","1","0",".",".",".",".",4,2015,"1","LGR"
"10300144","1","0",".",".",".",".",11,2014,"1","LGR"
"10300145","1","1","0","0","1","0",1,2015,"1","LGR"
"10300145","1","0",".",".",".",".",4,2015,"1","LGR"
"10300145","1","1","0","0","1","0",11,2014,"1","LGR"
"10300146","1","0",".",".",".",".",6,2015,"1","LGR"
"10300146","1","1","0","0","1","0",2,2015,"1","LGR"
"10300146","1","0",".",".",".",".",4,2015,"1","LGR"
"10300146","1","1","0","0","1","0",2,2015,"1","LGR"
"10300146","1","1","0","0","1","0",11,2014,"1","LGR"
"10300147","1","1","0","0","1","0",11,2014,"1","LGR"
"10300147","1","0",".",".",".",".",6,2015,"1","LGR"
"10300147","1","1","0","0","1","0",2,2015,"1","LGR"
"10300148","0","1","0","1","0","0",2,2015,"1","LGR"
"10300148","1","0",".",".",".",".",4,2015,"1","LGR"
"10300148","1","0",".",".",".",".",9,2014,"1","LGR"
"10300148","1","0",".",".",".",".",2,2015,"1","LGR"
"10300148","1","0",".",".",".",".",6,2015,"1","LGR"
"10300148","1","1","0","0","1","0",12,2014,"1","LGR"
"10300149","1","1","0","0","1","0",3,2015,"1","LGR"
"10300149","1","0",".",".",".",".",11,2014,"1","LGR"
"10300149","1","0",".",".",".",".",4,2015,"1","LGR"
"10300150","1","0",".",".",".",".",6,2015,"1","LGR"
"10300150","1","1","0","0","1","0",11,2014,"1","LGR"
"10300150","1","0",".",".",".",".",4,2015,"1","LGR"
"10300150","1","0",".",".",".",".",3,2015,"1","LGR"
"10300151","1","0",".",".",".",".",11,2014,"1","LGR"
"10300151","1","1","0","0","1","0",2,2015,"1","LGR"
"10300151","1","0",".",".",".",".",6,2015,"1","LGR"
"10300151","1","1","0","0","1","0",4,2015,"1","LGR"
"10300152","1","0",".",".",".",".",11,2014,"1","LGR"
"10300152","1","0",".",".",".",".",1,2015,"1","LGR"
"10300152","1","0",".",".",".",".",4,2015,"1","LGR"
"10300152","1","0",".",".",".",".",9,2014,"1","LGR"
"10300152","1","0",".",".",".",".",5,2015,"1","LGR"
"10300153","1","0",".",".",".",".",12,2014,"1","LGR"
"10300153","1","0",".",".",".",".",6,2015,"1","LGR"
"10300153","1","0",".",".",".",".",11,2014,"1","LGR"
"10300153","1","0",".",".",".",".",1,2015,"1","LGR"
"10300153","1","0",".",".",".",".",4,2015,"1","LGR"
"10300154","1","0",".",".",".",".",6,2015,"1","LGR"
"10300154","1","0",".",".",".",".",1,2015,"1","LGR"
"10300154","1","0",".",".",".",".",11,2014,"1","LGR"
"10300155","1","0",".",".",".",".",11,2014,"1","LGR"
"10300155","1","0",".",".",".",".",4,2015,"1","LGR"
"10300155","1","0",".",".",".",".",6,2015,"1","LGR"
"10300155","1","0",".",".",".",".",1,2015,"1","LGR"
"10300156","1","0",".",".",".",".",9,2014,"1","LGR"
"10300156","1","0",".",".",".",".",4,2015,"1","LGR"
"10300156","1","0",".",".",".",".",6,2015,"1","LGR"
"10300156","1","0","","","","",1,2015,"1","LGR"
"10300157","1","0",".",".",".",".",1,2015,"1","LGR"
"10300157","1","0",".",".",".",".",6,2015,"1","LGR"
"10300157","1","0",".",".",".",".",10,2014,"1","LGR"
"10300157","1","0",".",".",".",".",4,2015,"1","LGR"
"10300159","1","0",".",".",".",".",11,2014,"1","LGR"
"10300159","1","0",".",".",".",".",5,2015,"1","LGR"
"10300159","1","0",".",".",".",".",4,2015,"1","LGR"
"10300159","1","1","0","0","1","0",2,2015,"1","LGR"
"10300161","1","1","0","0","1","0",11,2014,"1","LGR"
"10300161","1","0",".",".",".",".",4,2015,"1","LGR"
"10300161","1","0",".",".",".",".",6,2015,"1","LGR"
"10300162","1","0",".",".",".",".",9,2014,"1","LGR"
"10300162","1","1","0","0","1","0",1,2015,"1","LGR"
"10300162","1","0",".",".",".",".",6,2015,"1","LGR"
"10300162","1","0",".",".",".",".",4,2015,"1","LGR"
"10300163","1","1","0","0","1","0",11,2014,"1","LGR"
"10300163","1","0",".",".",".",".",9,2014,"1","LGR"
"10300163","1","0",".",".",".",".",6,2015,"1","LGR"
"10300163","1","0",".",".",".",".",4,2015,"1","LGR"
"10300163","1","0",".",".",".",".",12,2014,"1","LGR"
"10300165","1","0",".",".",".",".",9,2014,"1","LGR"
"10300165","1","0",".",".",".",".",11,2014,"1","LGR"
"10300165","1","0",".",".",".",".",6,2015,"1","LGR"
"10300165","1","0","","","","",1,2015,"1","LGR"
"10300165","1","0",".",".",".",".",4,2015,"1","LGR"
"10300167","1","1","0","0","1","0",1,2015,"1","LGR"
"10300167","1","0",".",".",".",".",6,2015,"1","LGR"
"10300167","1","1","0","0","1","0",11,2014,"1","LGR"
"10300167","1","0",".",".",".",".",4,2015,"1","LGR"
"10300168","1","0",".",".",".",".",4,2015,"1","LGR"
"10300168","1","0",".",".",".",".",11,2014,"1","LGR"
"10300168","1","0",".",".",".",".",5,2015,"1","LGR"
"10300168","1","1","0","0","1","0",2,2015,"1","LGR"
"10300169","1","0",".",".",".",".",4,2015,"1","LGR"
"10300169","1","0",".",".",".",".",5,2015,"1","LGR"
"10300169","1","0",".",".",".",".",6,2015,"1","LGR"
"10300170","1","0",".",".",".",".",2,2015,"1","LGR"
"10300170","1","0",".",".",".",".",11,2014,"1","LGR"
"10300170","1","0",".",".",".",".",4,2015,"1","LGR"
"10300171","1","1","0","0","1","0",11,2014,"1","LGR"
"10300171","1","1","0","1","1","0",3,2015,"1","LGR"
"10300171","1","0",".",".",".",".",4,2015,"1","LGR"
"10300171","1","0",".",".",".",".",5,2015,"1","LGR"
"10300172","1","0",".",".",".",".",2,2015,"1","LGR"
"10300172","1","0",".",".",".",".",4,2015,"1","LGR"
"10300172","1","0",".",".",".",".",9,2014,"1","LGR"
"10300172","1","0",".",".",".",".",5,2015,"1","LGR"
"10300173","1","0",".",".",".",".",2,2015,"1","LGR"
"10300173","1","0",".",".",".",".",5,2015,"1","LGR"
"10300173","1","0",".",".",".",".",9,2014,"1","LGR"
"10300173","1","0",".",".",".",".",3,2015,"1","LGR"
"10300174","1","0",".",".",".",".",9,2014,"1","LGR"
"10300174","1","0",".",".",".",".",5,2015,"1","LGR"
"10300174","1","0",".",".",".",".",3,2015,"1","LGR"
"10300175","1","0",".",".",".",".",2,2015,"1","LGR"
"10300175","1","0",".",".",".",".",5,2015,"1","LGR"
"10300175","0","1","0","0","1","0",6,2015,"1","LGR"
"10300175","1","0",".",".",".",".",11,2014,"1","LGR"
"10300175","1","1","0","0","1","0",4,2015,"1","LGR"
"10300176","1","0",".",".",".",".",5,2015,"1","LGR"
"10300176","1","0",".",".",".",".",2,2015,"1","LGR"
"10300176","1","0",".",".",".",".",9,2014,"1","LGR"
"10300176","1","0",".",".",".",".",7,2015,"1","LGR"
"10300176","1","0",".",".",".",".",4,2015,"1","LGR"
"10300176","1","0",".",".",".",".",10,2014,"1","LGR"
"10300177","1","0",".",".",".",".",10,2014,"1","LGR"
"10300177","1","0",".",".",".",".",4,2015,"1","LGR"
"10300177","1","0",".",".",".",".",2,2015,"1","LGR"
"10300177","1","0",".",".",".",".",5,2015,"1","LGR"
"10300178","1","0",".",".",".",".",4,2015,"1","LGR"
"10300178","1","0","","","","",1,2015,"1","LGR"
"10300178","1","0",".",".",".",".",6,2015,"1","LGR"
"10300178","1","0",".",".",".",".",2,2015,"1","LGR"
"10300179","1","0",".",".",".",".",6,2015,"1","LGR"
"10300179","1","0",".",".",".",".",10,2014,"1","LGR"
"10300179","1","0",".",".",".",".",1,2015,"1","LGR"
"10300179","1","0",".",".",".",".",2,2015,"1","LGR"
"10300179","1","0",".",".",".",".",9,2014,"1","LGR"
"10300180","1","0",".",".",".",".",2,2015,"1","LGR"
"10300180","1","0",".",".",".",".",1,2015,"1","LGR"
"10300180","1","0",".",".",".",".",6,2015,"1","LGR"
"10300180","1","0",".",".",".",".",10,2014,"1","LGR"
"10300180","1","0",".",".",".",".",9,2014,"1","LGR"
"10300181","1","0",".",".",".",".",10,2014,"1","LGR"
